id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,falha_desgaste_ferramenta,falha_dissipacao_calor,falha_potencia,falha_tensao_excessiva,falha_aleatoria
L48677,L,298.0,308.7,90.0,1629.0,34.3,191.0,0,0,0,0,0,0
L51725,L,302.5,310.5,90.0,1463.0,43.0,189.0,0,0,0,0,0,0
M21325,M,300.5,309.8,90.0,1416.0,48.5,110.0,0,0,0,0,0,0
M19117,M,302.6,311.0,90.0,1483.0,39.0,122.0,0,0,0,0,0,0
L49602,L,298.8,308.2,90.0,1443.0,53.4,21.0,0,0,0,0,0,0
M23424,M,298.0,308.7,90.0,1614.0,30.7,106.0,0,0,0,0,0,0
L52365,L,304.0,313.0,90.0,2012.0,21.1,115.0,0,0,0,0,0,0
H35061,H,302.5,311.8,90.0,2370.0,14.7,198.0,0,0,0,0,0,0
L47537,L,297.6,308.4,90.0,1517.0,34.2,66.0,0,0,0,0,0,0
L52422,L,303.7,313.1,90.0,1483.0,47.4,48.0,0,0,0,0,0,0
L55191,L,300.8,311.8,90.0,1427.0,43.3,180.0,0,0,0,0,0,0
M24100,M,299.6,308.7,90.0,1483.0,49.6,158.0,0,0,0,0,0,0
L49272,L,299.6,309.2,90.0,1444.0,48.2,24.0,0,0,0,0,0,0
L52589,L,299.6,312.4,90.0,1433.0,44.2,17.0,0,0,0,0,0,0
L49195,L,298.5,308.2,90.0,1301.0,66.3,42.0,1,0,0,1,0,0
L56239,L,297.2,308.3,90.0,1805.0,25.6,104.04401305817885,0,0,0,0,0,0
M18904,M,301.9,310.9,90.0,1419.0,47.7,20.0,1,0,0,0,0,0
L47367,L,298.2,308.4,90.0,1379.0,43.1,65.0,0,0,0,0,0,0
L54038,L,301.0,311.2,90.0,1467.0,45.4,36.0,0,0,0,0,0,0
L50835,L,302.1,311.4,90.0,1686.0,30.9,106.0,0,0,0,0,0,0
L50606,L,301.5,310.5,90.0,1380.0,48.7,160.0,0,0,0,0,0,0
L54374,L,300.1,310.1,90.0,1380.0,52.6,59.0,0,0,0,0,0,0
M16241,M,298.8,310.2,90.0,1583.0,35.7,116.0,0,0,0,0,0,0
L54648,L,300.3,311.6,90.0,1560.0,37.7,107.0,0,0,0,0,0,0
L47593,L,297.4,308.4,90.0,1573.0,34.5,205.0,0,0,0,0,0,0
M19897,M,304.1,313.2,90.0,1483.0,41.1,129.0,0,0,0,0,0,0
H34311,H,303.8,312.5,90.0,1525.0,38.0,209.0,0,0,0,0,0,0
L50516,L,301.6,310.8,90.0,1535.0,35.4,148.0,0,0,0,0,0,0
L50786,L,301.7,310.7,90.0,1318.0,55.0,194.0,0,0,0,0,0,0
L50355,L,300.3,309.6,90.0,1468.0,44.7,179.0,0,0,0,0,0,0
L49421,L,299.2,308.4,90.0,1483.0,28.9,94.0,0,0,0,0,0,0
L56888,L,299.0,310.1,90.0,1664.0,29.7,89.0,0,0,0,0,0,0
L54976,L,300.1,311.5,90.0,1454.0,52.4,90.0,0,0,0,0,0,0
L47436,L,299.8752482392333,308.3,90.0,1331.0,63.0,13.0,0,0,0,0,0,0
L55800,L,297.6,308.5,90.0,1475.0,42.4,24.0,0,0,0,0,0,0
L47380,L,298.4,308.6,90.0,1483.0,35.0,103.0,0,0,0,0,0,0
M17095,M,299.4,309.8,90.0,1455.0,42.7,183.0,0,0,0,0,0,0
L51923,L,303.3,311.3,90.0,1409.0,51.8,16.0,0,0,0,0,0,0
M16627,M,298.3,307.7,90.0,1520.0,41.4,10.0,0,0,0,0,0,0
L51416,L,302.2,310.9,90.0,1604.0,40.5,68.0,0,0,0,0,0,0
H36143,H,301.5,310.9,90.0,1521.588947810716,40.4,124.0,0,0,0,0,0,0
L55630,L,298.4,310.0,90.0,1559.0,44.2,23.0,0,0,0,0,0,0
L54457,L,300.1,309.8,90.0,1475.0,54.2,53.0,0,0,0,0,0,0
L48752,L,298.2,308.3,90.0,1230.0,59.6,162.0,0,0,0,0,0,0
M14884,M,299.0,309.4,90.0,1561.0,37.3,70.0,0,0,0,0,0,0
L50543,L,301.4,310.6,90.0,1555.0,43.3,212.0,0,0,0,0,0,0
M15948,M,296.9,307.8,90.0,1392.0,43.9,0.0,0,0,0,0,0,0
L51854,L,303.4,311.5,90.0,1414.0,44.8,71.0,0,0,0,0,0,0
M17554,M,300.1,309.6,90.0,1625.0,38.0,46.0,0,0,0,0,0,0
H36996,H,299.6,311.2,90.0,1489.0,45.3,180.0,0,0,0,0,0,0
L50578,L,301.4,309.8,90.0,1483.0,30.7,92.0,0,0,0,0,0,0
M18419,M,301.7,310.7,90.0,1659.0,29.9,73.0,0,0,0,0,0,0
M24016,M,297.5,308.4,90.0,1369.0,54.8,145.0,0,0,0,0,0,0
L50021,L,300.3,309.8,90.0,1705.0,29.4,190.0,0,0,0,0,0,0
M17171,M,299.1,308.6,90.0,1491.0,38.5,166.0,0,0,0,0,0,0
M23193,M,298.8,309.7,90.0,1477.0,48.5,138.0,0,0,0,0,0,0
L50414,L,300.8,309.9485790946597,90.0,1489.0,38.4,109.0,0,0,0,0,0,0
M19012,M,302.0,310.5,90.0,1483.0,44.7,76.0,0,0,0,0,0,0
L48489,L,298.9,310.2,90.0,1654.0,31.1,158.0,0,0,0,0,0,0
L47875,L,297.6,309.0,90.0,1487.0,45.4,64.0,0,0,0,0,0,0
M24719,M,298.6,309.8,90.0,1580.0,33.9,94.0,0,0,0,0,0,0
H33166,H,302.3,309.8,90.0,1455.0,40.3,94.0,0,0,0,0,0,0
M21197,M,299.6,309.8,90.0,1435.0,43.6,203.0,0,0,0,0,0,0
L48407,L,297.1,308.4,90.0,1422.0,42.1,104.04401305817885,0,0,0,0,0,0
L49179,L,299.6,308.0,90.0,1540.0,,94.0,0,0,0,0,0,0
M15136,M,298.0,307.9,90.0,1750.0,26.6,67.0,0,0,0,0,0,0
L55356,L,299.8,311.2,90.0,1564.0,40.0,172.0,0,0,0,0,0,0
H37078,H,300.5,311.7,90.0,1454.0,50.3,175.0,0,0,0,0,0,0
L53109,L,300.3,310.2,90.0,1483.0,45.2,48.0,0,0,0,0,0,0
L50133,L,300.7,309.5,90.0,1578.0,35.4,34.0,0,0,0,0,0,0
M18497,M,302.2,311.4,90.0,1521.588947810716,31.6,62.0,0,0,0,0,0,0
L51086,L,302.3,311.2,90.0,1297.0,62.5,109.0,0,0,0,0,0,0
H34192,H,299.8752482392333,312.2,90.0,1371.0,54.6,112.0,1,0,1,0,0,0
M20705,M,301.4,311.2,90.0,1727.0,26.5,43.0,0,0,0,0,0,0
L56878,L,298.8,309.8,90.0,1663.0,28.2,67.0,0,0,0,0,0,0
L51297,L,301.9,310.5,90.0,1340.0,55.7,204.0,1,0,0,0,1,0
L54210,L,300.7,310.8,90.0,1521.588947810716,27.3,69.0,0,0,0,0,0,0
L48317,L,296.9,309.8,90.0,1653.0,29.7,137.0,0,0,0,0,0,0
L49947,L,300.0,309.5,90.0,1925.0,21.9,9.0,0,0,0,0,0,0
L49514,L,299.2,308.4,90.0,1445.0,43.5,224.0,0,0,0,0,0,0
L54886,L,300.5,311.5,90.0,1708.0,31.2,104.04401305817885,0,0,0,0,0,0
M15802,M,295.7,306.3,90.0,1462.0,44.3,37.0,0,0,0,0,0,0
M22522,M,299.6,311.6,90.0,1658.0,30.4,170.0,0,0,0,0,0,0
H31904,H,299.1,308.8,90.0,1566.0,46.6,192.0,0,0,0,0,0,0
L56859,L,299.1,310.2,90.0,1598.0,33.4,104.04401305817885,0,0,0,0,0,0
L53470,L,299.8752482392333,310.5,90.0,1932.0,21.7,79.0,0,0,0,0,0,0
L52115,L,303.4,312.3,90.0,1479.0,42.8,92.0,0,0,0,0,0,0
M18795,M,302.6,311.6,90.0,1227.0,68.2,187.0,1,0,0,0,1,0
M21816,M,300.8,311.2,90.0,1434.0,39.1,82.0,0,0,0,0,0,0
M17244,M,299.1,308.3,90.0,1506.0,38.0,94.0,0,0,0,0,0,0
L47295,L,298.8,308.6,90.0,1431.0,45.7,97.0,0,0,0,0,0,0
M16723,M,297.9,307.7,90.0,1517.0,39.5,69.0,0,0,0,0,0,0
L57156,L,298.6,309.8,90.0,1705.0,26.3,177.0,0,0,0,0,0,0
L50299,L,300.1,309.4,90.0,1858.0,23.6,26.0,0,0,0,0,0,0
M19118,M,302.7,311.1,90.0,1297.0,60.7,125.0,1,0,1,0,0,0
M21565,M,301.5,310.6,90.0,1382.0,58.1,67.0,0,0,0,0,0,0
L48082,L,295.6,306.1,90.0,1383.0,48.7,147.0,0,0,0,0,0,0
L49999,L,300.2,309.8,90.0,1356.0,51.1,133.0,0,0,0,0,0,0
M18682,M,299.6,309.8,90.0,1464.0,44.2,106.0,0,0,0,0,0,0
H37575,H,299.6,311.0,90.0,1714.0,30.2,94.0,0,0,0,0,0,0
M21750,M,300.9,311.4,90.0,1532.0,41.5,126.0,0,0,0,0,0,0
M23950,M,297.2,307.9,90.0,1483.0,29.0,188.0,0,0,0,0,0,0
L51879,L,303.5,309.8,90.0,1428.0,46.2,139.0,0,0,0,0,0,0
L56098,L,297.1,308.2,90.0,1402.0,51.2,186.0,0,0,0,0,0,0
M18662,M,302.2,310.9,90.0,1488.0,44.2,57.0,0,0,0,0,0,0
M20928,M,301.0,310.9,90.0,2047.0,17.9,178.0,0,0,0,0,0,0
L52990,L,301.3,311.0,90.0,1856.0,21.9,189.0,0,0,0,0,0,0
L50716,L,302.0,311.0,90.0,1632.0,34.2,18.0,0,0,0,0,0,0
H33239,H,302.2,309.8,90.0,1413.0,48.9,114.0,0,0,0,0,0,0
M23502,M,297.5,308.4,90.0,1596.0,36.6,80.0,0,0,0,0,0,0
L55788,L,297.4,308.4,90.0,1369.0,50.6,220.0,1,0,0,0,1,0
M19670,M,303.4,312.1,90.0,1499.0,39.4,197.0,0,0,0,0,0,0
L49126,L,298.2,308.1,90.0,1622.0,34.9,67.0,0,0,0,0,0,0
L55780,L,297.5,308.3,90.0,1435.0,40.3,197.0,0,0,0,0,0,0
M21996,M,300.5,309.9,90.0,1343.0,63.7,124.0,0,0,0,0,0,0
M20195,M,303.3,312.4,90.0,1505.0,38.9,94.0,0,0,0,0,0,0
L50668,L,301.9,310.9,90.0,1379.0,54.8,99.0,0,0,0,0,0,0
L48790,L,297.8,309.9485790946597,90.0,1573.0,37.9,33.0,0,0,0,0,0,0
L54641,L,300.0,311.5,90.0,1749.0,28.3,83.0,0,0,0,0,0,0
M23333,M,298.6,309.8,90.0,1430.0,43.1,80.0,0,0,0,0,0,0
H34091,H,303.5,311.6,90.0,1466.0,47.0,80.0,0,0,0,0,0,0
L52139,L,303.8,312.6,90.0,1735.0,25.9,154.0,0,0,0,0,0,0
L53047,L,301.5,311.0,90.0,1494.0,45.3,99.0,0,0,0,0,0,0
L55943,L,297.5,308.8,90.0,1603.0,36.7,184.0,0,0,0,0,0,0
H34175,H,303.7,311.9,90.0,1332.0,52.7,66.0,1,0,1,0,0,0
M17054,M,299.6,308.9,90.0,1568.0,35.3,77.0,0,0,0,0,0,0
M22863,M,300.8,312.0,90.0,1274.0,67.3,159.0,0,0,0,0,0,0
M20561,M,299.6,311.9,90.0,1347.0,54.3,125.0,0,0,0,0,0,0
L52293,L,304.1,309.8,90.0,1382.0,46.7,94.0,0,0,0,0,0,0
M15417,M,299.6,309.4,90.0,1433.0,48.3,139.0,0,0,0,0,0,0
M22925,M,300.5,311.9,90.0,1670.0,26.3,89.0,0,0,0,0,0,0
M19999,M,304.4,313.6,90.0,1510.0,38.9,199.0,0,0,0,0,0,0
M16067,M,299.6,308.1,90.0,1573.0,34.9,93.0,0,0,0,0,0,0
M21893,M,300.7,310.8,90.0,1469.0,46.4,75.0,0,0,0,0,0,0
L54489,L,300.0,310.4,90.0,1505.0,44.9,133.0,0,0,0,0,0,0
M16370,M,298.1,308.7,90.0,1521.588947810716,38.9,0.0,0,0,0,0,0,0
L53949,L,301.2,310.8,90.0,1521.588947810716,52.6,23.0,0,0,0,0,0,0
H33243,H,302.3,310.9,90.0,1366.0,48.4,130.0,1,0,1,0,0,0
M18592,M,302.2,311.2,90.0,1347.0,49.8,94.0,0,0,0,0,0,0
H37371,H,300.9,309.8,90.0,2140.0,16.5,43.0,0,0,0,0,0,0
L50391,L,300.3,309.2,90.0,1462.0,51.4,94.0,0,0,0,0,0,0
L50810,L,302.0,311.2,90.0,1845.0,27.3,45.0,0,0,0,0,0,0
L48888,L,298.2,307.8,90.0,1627.0,31.5,94.0,0,0,0,0,0,0
L49025,L,297.7,307.2,90.0,1444.0,40.0,104.04401305817885,0,0,0,0,0,0
H29680,H,298.0,308.1,90.0,1440.0,43.7,37.0,0,0,0,0,0,0
L53165,L,300.7,310.7,90.0,1314.0,42.4,198.0,0,0,0,0,0,0
M16000,M,296.9,307.9,90.0,1385.0,,144.0,0,0,0,0,0,0
L50342,L,300.5,309.9,90.0,1480.0,40.0,148.0,0,0,0,0,0,0
L53387,L,300.7,310.6,90.0,1447.0,40.7,82.0,0,0,0,0,0,0
L49226,L,299.3,309.1,90.0,1483.0,45.5,94.0,0,0,0,0,0,0
M18590,M,302.3,309.8,90.0,1405.0,47.7,88.0,0,0,0,0,0,0
L49089,L,298.0,307.7,90.0,1435.0,45.6,184.0,0,0,0,0,0,0
M22167,M,300.0,310.4,90.0,1385.0,52.1,128.0,0,0,0,0,0,0
L49840,L,299.8,309.3,90.0,1291.0,56.4,104.04401305817885,0,0,0,0,0,0
M15516,M,297.7,309.1,90.0,1732.0,28.1,167.0,0,0,0,0,0,0
H36074,H,301.4,310.5,90.0,1421.0,43.8,182.0,0,0,0,0,0,0
L48487,L,298.8,310.0,90.0,1423.0,42.1,154.0,0,0,0,0,0,0
L56609,L,298.2,308.8,90.0,1498.0,36.0,39.0,0,0,0,0,0,0
M15858,M,296.4,307.2,90.0,2071.0,19.4,183.0,0,0,0,0,0,0
L54612,L,300.1,311.4,90.0,1484.0,43.1,13.0,0,0,0,0,0,0
L50014,L,299.6,309.1,90.0,1368.0,46.0,171.0,0,0,0,0,0,0
L56358,L,297.8,309.0,90.0,1340.0,56.9,6.0,0,0,0,0,0,0
L53060,L,301.5,311.1,90.0,1434.0,49.6,129.0,0,0,0,0,0,0
M16097,M,297.1,308.4,90.0,1502.0,37.3,181.0,0,0,0,0,0,0
M17011,M,299.3,308.7,90.0,1483.0,51.5,185.0,0,0,0,0,0,0
L55099,L,299.8752482392333,312.0,90.0,1496.0,40.0,175.0,0,0,0,0,0,0
L56875,L,298.9,309.9,90.0,1592.0,32.0,60.0,0,0,0,0,0,0
L54369,L,300.4,310.4,90.0,1486.0,46.3,48.0,0,0,0,0,0,0
L55483,L,298.8,310.2,90.0,1504.0,,51.0,0,0,0,0,0,0
L53758,L,301.4,310.4,90.0,1543.0,40.9,104.04401305817885,0,0,0,0,0,0
L52271,L,303.9,313.2,90.0,1345.0,48.2,77.0,0,0,0,0,0,0
L49366,L,299.7,309.4,90.0,1445.0,42.9,55.0,0,0,0,0,0,0
M15994,M,299.6,307.8,90.0,1426.0,50.7,130.0,0,0,0,0,0,0
L52184,L,303.7,312.8,90.0,1364.0,46.3,44.0,0,0,0,0,0,0
L55154,L,301.2,312.3,90.0,1528.0,38.4,85.0,0,0,0,0,0,0
L48483,L,298.7,309.9,90.0,1593.0,42.5,146.0,0,0,0,0,0,0
H37882,H,298.6,309.7,90.0,1463.0,39.1,66.0,0,0,0,0,0,0
L48807,L,297.9,307.8,90.0,1483.0,37.5,78.0,0,0,0,0,0,0
L56461,L,298.2,309.8,90.0,1336.0,45.0,66.0,0,0,0,0,0,0
H30936,H,298.2,309.0,90.0,1562.0,37.7,36.0,0,0,0,0,0,0
L56990,L,298.1,309.0,90.0,1502.0,40.9,153.0,0,0,0,0,0,0
M15218,M,299.8752482392333,308.3,90.0,1521.588947810716,36.7,68.0,0,0,0,0,0,0
H29552,H,298.8,308.6,90.0,1449.0,49.4,150.0,0,0,0,0,0,0
M15159,M,297.8,308.3,90.0,1567.0,35.6,131.0,0,0,0,0,0,0
H30970,H,298.4,308.5,90.0,1398.0,47.1,122.0,0,0,0,0,0,0
L52279,L,304.2,313.5,90.0,1438.0,50.1,100.0,0,0,0,0,0,0
L47562,L,297.5,308.5,90.0,1335.0,48.0,131.0,0,0,0,0,0,0
M23172,M,298.8,310.0,90.0,1529.0,38.5,77.0,0,0,0,0,0,0
L54128,L,300.7,311.2,90.0,1457.0,51.4,61.0,0,0,0,0,0,0
L52037,L,303.7,312.3,90.0,1606.0,37.4,103.0,0,0,0,0,0,0
M18040,M,300.2,309.4,90.0,1433.0,48.8,94.0,0,0,0,0,0,0
M16299,M,298.8,309.8,90.0,1534.0,37.0,47.0,0,0,0,0,0,0
M22129,M,299.6,309.9485790946597,90.0,1540.0,33.4,32.0,0,0,0,0,0,0
L52853,L,302.2,311.6,90.0,1462.0,50.0,51.0,0,0,0,0,0,0
L48126,L,295.6,306.2,90.0,1287.0,54.8,49.0,0,0,0,0,0,0
L49570,L,299.2,308.5,90.0,1487.0,41.2,140.0,0,0,0,0,0,0
M20358,M,302.9,312.5,90.0,1903.0,21.2,23.0,0,0,0,0,0,0
L54253,L,300.7,310.6,90.0,1491.0,43.2,187.0,0,0,0,0,0,0
L56410,L,299.6,309.2,90.0,1922.0,22.6,104.04401305817885,0,0,0,0,0,0
M17581,M,299.6,309.3,90.0,1553.0,32.4,112.0,0,0,0,0,0,0
M16792,M,298.1,308.0,90.0,1686.0,29.3,35.0,0,0,0,0,0,0
L54603,L,300.0,311.3,90.0,1407.0,47.3,208.0,0,0,0,0,0,0
M18096,M,300.8,309.4,90.0,1342.0,62.4,113.0,1,0,1,0,0,0
H32554,H,300.4,309.9,90.0,1483.0,12.8,81.0,1,0,0,1,0,0
L51343,L,302.1,310.5,90.0,1696.0,30.9,107.0,0,0,0,0,0,0
M23748,M,297.7,308.9,90.0,1530.0,39.1,108.0,0,0,0,0,0,0
M18667,M,302.3,311.0,90.0,1546.0,35.5,70.0,0,0,0,0,0,0
H38893,H,298.9,309.6,90.0,1600.0,33.5,94.0,0,0,0,0,0,0
M21843,M,300.7,311.0,90.0,1334.0,53.9,150.0,0,0,0,0,0,0
L56084,L,297.4,309.8,90.0,1584.0,38.2,94.0,0,0,0,0,0,0
H39136,H,298.8,309.8,90.0,1911.0,21.6,126.0,0,0,0,0,0,0
M19014,M,302.0,310.4,90.0,1828.0,26.3,82.0,0,0,0,0,0,0
L51352,L,302.2,310.6,90.0,1386.0,50.0,132.0,0,0,0,0,0,0
M15656,M,296.9,307.9,90.0,2010.0,18.9,86.0,0,0,0,0,0,0
L49596,L,299.0,309.8,90.0,1571.0,38.6,5.0,0,0,0,0,0,0
M22030,M,300.3,309.8,90.0,1442.0,39.5,4.0,0,0,0,0,0,0
L53319,L,300.8,310.7,90.0,1586.0,33.4,142.0,0,0,0,0,0,0
M15645,M,296.9,308.0,90.0,1497.0,44.8,57.0,0,0,0,0,0,0
M21927,M,300.8,310.7,90.0,1386.0,42.1,170.0,0,0,0,0,0,0
L50338,L,300.4,309.7,90.0,1679.0,30.1,136.0,0,0,0,0,0,0
L47303,L,298.9,308.7,90.0,1521.588947810716,43.4,114.0,0,0,0,0,0,0
M24317,M,298.5,309.3,90.0,1692.0,26.7,118.0,0,0,0,0,0,0
L56426,L,298.3,308.9,90.0,1862.0,27.0,172.0,0,0,0,0,0,0
L49352,L,299.8752482392333,309.2,90.0,1483.0,23.0,15.0,0,0,0,0,0,0
L49349,L,299.5,309.1,90.0,1415.0,49.2,8.0,0,0,0,0,0,0
M21740,M,300.9,311.3,90.0,1801.0,24.6,100.0,0,0,0,0,0,0
L51189,L,302.2,311.2,90.0,1630.0,36.0,169.0,0,0,0,0,0,0
H38710,H,298.2,309.0,90.0,1521.588947810716,39.1,100.0,0,0,0,0,0,0
M19200,M,301.7,309.9,90.0,1533.0,40.9,106.0,0,0,0,0,0,0
L48090,L,295.5,306.0,90.0,1546.0,35.9,169.0,0,0,0,0,0,0
L53448,L,300.9,310.5,90.0,1616.0,33.5,25.0,0,0,0,0,0,0
L54951,L,300.3,311.6,90.0,1709.0,29.5,27.0,0,0,0,0,0,0
L49489,L,299.1,308.6,90.0,1611.0,31.4,161.0,0,0,0,0,0,0
L56838,L,299.6,309.9,90.0,1548.0,34.5,94.0,0,0,0,0,0,0
L50814,L,299.6,311.4,90.0,1499.0,37.7,55.0,0,0,0,0,0,0
L48437,L,297.5,308.9,90.0,1466.0,43.0,15.0,0,0,0,0,0,0
L53771,L,301.7,310.7,90.0,2023.0,20.9,5.0,0,0,0,0,0,0
L51638,L,302.6,310.4,90.0,1478.0,47.7,189.0,0,0,0,0,0,0
L53313,L,301.1,311.1,90.0,1470.0,40.9,125.0,0,0,0,0,0,0
L48358,L,297.3,308.5,90.0,1398.0,60.4,12.0,0,0,0,0,0,0
L51832,L,303.1,311.2,90.0,1452.0,52.9,94.0,0,0,0,0,0,0
H35632,H,301.0,310.6,90.0,1366.0,50.6,106.0,0,0,0,0,0,0
L50830,L,302.1,311.4,90.0,1446.0,39.7,95.0,0,0,0,0,0,0
L47622,L,299.6,308.5,90.0,1399.0,61.5,61.0,1,0,0,1,0,0
L50595,L,299.6,310.4,90.0,1579.0,36.9,133.0,0,0,0,0,0,0
L48579,L,299.0,310.2,90.0,1533.0,43.5,159.0,0,0,0,0,0,0
L48637,L,299.0,310.3,90.0,1475.0,42.4,93.0,0,0,0,0,0,0
L54704,L,300.2,311.5,90.0,1639.0,31.1,94.0,0,0,0,0,0,0
H35158,H,302.2,311.5,90.0,1482.0,42.6,16.0,0,0,0,0,0,0
H30468,H,299.6,307.8,90.0,1483.0,30.5,117.0,0,0,0,0,0,0
L56178,L,297.1,308.0,90.0,1521.588947810716,42.8,169.0,0,0,0,0,0,0
H32689,H,301.3,310.0,90.0,1483.0,36.3,104.04401305817885,0,0,0,0,0,0
L48643,L,298.8,310.1,90.0,1607.0,39.5,105.0,0,0,0,0,0,0
L50879,L,302.2,311.2,90.0,1649.0,33.2,9.0,0,0,0,0,0,0
L50939,L,302.3,311.0,90.0,1412.0,47.0,164.0,0,0,0,0,0,0
L48109,L,295.6,306.0,90.0,1419.0,51.1,7.0,0,0,0,0,0,0
L52691,L,302.8,312.1,90.0,1958.0,20.3,56.0,0,0,0,0,0,0
L53648,L,300.5,309.8,90.0,1507.0,42.5,117.0,0,0,0,0,0,0
M23272,M,298.6,309.8,90.0,1314.0,49.7,136.0,0,0,0,0,0,0
L49009,L,297.8,307.2,90.0,1880.0,23.0,176.0,0,0,0,0,0,0
M17788,M,300.8,309.7,90.0,1258.0,54.9,94.0,0,0,0,0,0,0
L55475,L,298.9,310.4,90.0,1739.0,26.3,30.0,0,0,0,0,0,0
L53718,L,301.4,310.7,90.0,1487.0,44.6,88.0,0,0,0,0,0,0
L51401,L,301.9,310.6,90.0,1467.0,39.3,32.0,0,0,0,0,0,0
M18406,M,299.8752482392333,310.9,90.0,1317.0,51.9,40.0,0,0,0,0,0,0
L52778,L,302.8,312.1,90.0,1441.0,52.1,79.0,0,0,0,0,0,0
M23797,M,297.4,308.4,90.0,1340.0,52.6,15.0,0,0,0,0,0,0
H36732,H,299.9,310.3,90.0,1535.0,43.9,154.0,0,0,0,0,0,0
M23210,M,299.8752482392333,309.6,90.0,1483.0,48.1,186.0,0,0,0,0,0,0
L49191,L,298.7,308.5,90.0,1616.0,30.2,34.0,0,0,0,0,0,0
L48093,L,295.5,306.0,90.0,1621.0,29.5,176.0,0,0,0,0,0,0
L55428,L,298.9,310.3,90.0,1456.0,44.1,118.0,0,0,0,0,0,0
L54445,L,300.4,310.6,90.0,1384.0,48.7,24.0,0,0,0,0,0,0
M18079,M,300.6,309.6,90.0,1503.0,38.4,68.0,0,0,0,0,0,0
H32020,H,299.4,309.3,90.0,1521.588947810716,37.5,39.0,0,0,0,0,0,0
H32678,H,301.3,310.1,90.0,1455.0,44.1,188.0,0,0,0,0,0,0
L52108,L,299.8752482392333,312.3,90.0,1584.0,35.2,74.0,0,0,0,0,0,0
L55841,L,297.4,308.5,90.0,1643.0,33.8,132.0,0,0,0,0,0,0
L53744,L,301.4,310.6,90.0,1557.0,38.2,157.0,0,0,0,0,0,0
L55309,L,300.0,311.3,90.0,1520.0,39.2,43.0,0,0,0,0,0,0
L47186,L,298.1,308.6,90.0,1558.0,42.4,14.0,0,0,0,0,0,0
L50160,L,300.4,309.5,90.0,1483.0,39.3,110.0,0,0,0,0,0,0
M21443,M,301.5,310.5,90.0,1483.0,38.2,200.0,0,0,0,0,0,0
L50541,L,301.5,309.8,90.0,1519.0,40.7,208.0,0,0,0,0,0,0
L51954,L,303.6,312.0,90.0,1827.0,23.3,103.0,0,0,0,0,0,0
L49123,L,298.1,308.0,90.0,1704.0,30.9,61.0,0,0,0,0,0,0
L54632,L,300.3,311.7,90.0,1579.0,33.6,59.0,0,0,0,0,0,0
H34913,H,302.9,312.3,90.0,1417.0,48.7,26.0,0,0,0,0,0,0
L48815,L,297.8,307.8,90.0,1383.0,56.5,98.0,0,0,0,0,0,0
L48321,L,297.0,307.9,90.0,1635.0,31.6,147.0,0,0,0,0,0,0
L49221,L,299.1,308.9,90.0,1680.0,27.2,110.0,0,0,0,0,0,0
M21563,M,301.5,310.7,90.0,1744.0,28.2,61.0,0,0,0,0,0,0
L54998,L,299.8,311.2,90.0,2142.0,16.6,144.0,0,0,0,0,0,0
L49250,L,299.7,309.8,90.0,1352.0,49.7,184.0,0,0,0,0,0,0
L50314,L,300.2,309.8,90.0,1483.0,51.5,66.0,0,0,0,0,0,0
L52340,L,304.1,313.2,90.0,1434.0,50.1,43.0,0,0,0,0,0,0
M23191,M,298.8,309.8,90.0,1392.0,48.7,133.0,0,0,0,0,0,0
L52455,L,303.7,313.1,90.0,1423.0,41.2,124.0,0,0,0,0,0,0
L49422,L,299.2,308.4,90.0,1667.0,29.0,199.0,0,0,0,0,0,0
M16334,M,298.5,309.5,90.0,1366.0,61.9,130.0,0,0,0,0,0,0
L55770,L,297.4,307.9,90.0,1557.0,35.5,174.0,0,0,0,0,0,0
H31303,H,297.7,307.4,90.0,1432.0,40.2,132.0,0,0,0,0,0,0
L50615,L,301.5,309.8,90.0,1389.0,54.9,187.0,0,0,0,0,0,0
L54773,L,300.5,311.2,90.0,1270.0,67.5,208.0,1,0,0,0,1,0
L54925,L,300.4,311.7,90.0,1460.0,39.6,94.0,0,0,0,0,0,0
M18565,M,299.8752482392333,311.3,90.0,1725.0,27.7,23.0,0,0,0,0,0,0
L49201,L,298.7,308.5,90.0,1480.0,42.2,58.0,0,0,0,0,0,0
L51200,L,302.1,311.0,90.0,1351.0,49.5,196.0,0,0,0,0,0,0
H38244,H,297.3,309.8,90.0,1430.0,42.8,153.0,0,0,0,0,0,0
M23303,M,298.6,309.9,90.0,1668.0,32.3,6.0,0,0,0,0,0,0
H32914,H,301.9,311.0,90.0,1871.0,26.0,132.0,0,0,0,0,0,0
L49838,L,300.0,309.4,90.0,1395.0,,94.0,0,0,0,0,0,0
L55636,L,299.6,309.9,90.0,1556.0,38.6,36.0,0,0,0,0,0,0
M21748,M,300.9,311.4,90.0,1483.0,45.4,118.0,0,0,0,0,0,0
L48310,L,296.8,307.9,90.0,1413.0,46.5,121.0,0,0,0,0,0,0
M20417,M,299.6,312.0,90.0,1436.0,43.5,184.0,0,0,0,0,0,0
M22218,M,299.5,310.1,90.0,1483.0,31.5,44.0,0,0,0,0,0,0
M16679,M,298.1,307.6,90.0,2066.0,19.2,150.0,0,0,0,0,0,0
M22398,M,300.2,311.4,90.0,1450.0,38.5,68.0,0,0,0,0,0,0
M24246,M,297.5,308.0,90.0,2033.0,16.7,128.0,0,0,0,0,0,0
