id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,falha_desgaste_ferramenta,falha_dissipacao_calor,falha_potencia,falha_tensao_excessiva,falha_aleatoria,delta_temperatura,potencia
L54265,L,27.450000000000045,37.150000000000034,90.0,1434.0,41.0,213.0,0,0,0,0,0,0,-9.699999999999989,58794.0
L53415,L,28.150000000000034,37.75,90.0,1592.0,32.9,157.0,0,0,0,0,0,0,-9.599999999999966,52376.799999999996
L53349,L,27.650000000000034,37.55000000000001,90.0,1448.0,47.7,124.0,0,0,0,0,0,0,-9.899999999999977,69069.6
L53670,L,27.55000000000001,36.75,90.0,1521.0,40.7,53.0,0,0,0,0,0,0,-9.199999999999989,61904.700000000004
M18017,M,27.350000000000023,36.55000000000001,90.0,1488.0,39.2,133.0,0,0,0,0,0,0,-9.199999999999989,58329.600000000006
L53014,L,28.25,37.85000000000002,90.0,1416.0,45.9,16.0,0,0,0,0,0,0,-9.600000000000023,64994.4
H39199,H,25.55000000000001,36.55000000000001,90.0,1517.0,40.7,74.0,0,0,0,0,0,0,-11.0,61741.9
L47591,L,24.350000000000023,35.05000000000001,90.0,1517.0,42.9,137.0,0,0,0,0,0,0,-10.699999999999989,65079.299999999996
M24608,M,25.75,36.950000000000045,90.0,1441.0,36.0,215.0,0,0,0,0,0,0,-11.200000000000045,51876.0
L53395,L,27.950000000000045,37.450000000000045,90.0,1471.0,41.0,0.0,0,0,0,0,0,0,-9.5,60311.0
L53773,L,28.350000000000023,37.55000000000001,90.0,1679.0,29.5,10.0,0,0,0,0,0,0,-9.199999999999989,49530.5
L53470,L,27.850000000000023,37.450000000000045,90.0,1429.0,37.0,87.0,0,0,0,0,0,0,-9.600000000000023,52873.0
L54264,L,27.450000000000045,37.25,90.0,1694.0,27.5,215.0,0,0,0,0,0,0,-9.799999999999955,46585.0
M22925,M,27.350000000000023,38.75,90.0,1670.0,26.3,74.0,0,0,0,0,0,0,-11.399999999999977,43921.0
L53047,L,28.350000000000023,37.950000000000045,90.0,1496.0,45.6,99.0,0,0,0,0,0,0,-9.600000000000023,68217.6
L55255,L,27.350000000000023,38.85000000000002,90.0,1489.0,38.0,117.0,0,0,0,0,0,0,-11.5,56582.0
M18661,M,28.850000000000023,37.75,90.0,1771.0,27.6,164.0,0,0,0,0,0,0,-8.899999999999977,48879.600000000006
M20358,M,29.650000000000034,38.950000000000045,90.0,1791.0,23.8,209.0,0,0,0,0,0,0,-9.300000000000011,42625.8
L56741,L,26.55000000000001,37.650000000000034,90.0,1511.0,40.9,174.0,0,0,0,0,0,0,-11.100000000000023,61799.9
M16274,M,25.75,36.650000000000034,90.0,1570.0,42.1,200.0,1,1,0,0,0,0,-10.900000000000034,66097.0
M19279,M,29.450000000000045,37.05000000000001,90.0,1485.0,42.1,83.0,0,0,0,0,0,0,-7.599999999999966,62518.5
L50477,L,28.05000000000001,37.150000000000034,90.0,1595.0,39.3,72.0,0,0,0,0,0,0,-9.100000000000023,62683.49999999999
L55304,L,27.05000000000001,38.25,90.0,1463.0,45.5,17.0,0,0,0,0,0,0,-11.199999999999989,66566.5
M16738,M,24.950000000000045,34.55000000000001,90.0,1785.0,25.6,24.0,0,0,0,0,0,0,-9.599999999999966,45696.0
L57131,L,25.05000000000001,34.650000000000034,90.0,1603.0,35.2,64.0,0,0,0,0,0,0,-9.600000000000023,56425.600000000006
L51055,L,29.350000000000023,38.650000000000034,90.0,1515.0,50.1,21.0,0,0,0,0,0,0,-9.300000000000011,75901.5
L53299,L,27.75,37.650000000000034,90.0,1471.0,44.1,156.0,0,0,0,0,0,0,-9.900000000000034,64871.1
L53668,L,27.55000000000001,36.650000000000034,90.0,1320.0,60.1,171.0,0,0,0,0,0,0,-9.100000000000023,79332.0
L51410,L,29.05000000000001,37.650000000000034,90.0,1476.0,44.4,176.0,0,0,0,0,0,0,-8.600000000000023,65534.4
L54260,L,27.55000000000001,37.25,90.0,1431.0,47.3,203.0,0,0,0,0,0,0,-9.699999999999989,67686.3
L55352,L,26.75,38.25,90.0,1479.0,36.9,160.0,0,0,0,0,0,0,-11.5,54575.1
L54255,L,27.55000000000001,37.150000000000034,90.0,1487.0,46.7,192.0,0,0,0,0,0,0,-9.600000000000023,69442.90000000001
L56894,L,25.75,36.75,90.0,1444.0,41.0,104.0,0,0,0,0,0,0,-11.0,59204.0
L50343,L,27.25,36.650000000000034,90.0,1549.0,40.4,0.0,0,0,0,0,0,0,-9.400000000000034,62579.6
L56066,L,24.650000000000034,35.75,90.0,1583.0,44.1,139.0,0,0,0,0,0,0,-11.099999999999966,69810.3
L47583,L,24.25,35.450000000000045,90.0,1273.0,59.8,182.0,0,0,0,0,0,0,-11.200000000000045,76125.4
H39385,H,25.55000000000001,35.25,90.0,1559.0,37.7,174.0,0,0,0,0,0,0,-9.699999999999989,58774.3
L52752,L,29.25,38.85000000000002,90.0,1512.0,38.7,12.0,0,0,0,0,0,0,-9.600000000000023,58514.4
M17957,M,26.850000000000023,35.950000000000045,90.0,1350.0,51.9,182.0,0,0,0,0,0,0,-9.100000000000023,70065.0
L49210,L,25.650000000000034,35.450000000000045,90.0,1472.0,46.7,146.0,0,0,0,0,0,0,-9.800000000000011,68742.40000000001
M22253,M,27.05000000000001,38.450000000000045,90.0,1582.0,37.7,160.0,0,0,0,0,0,0,-11.400000000000034,59641.4
L50391,L,27.150000000000034,36.05000000000001,90.0,1365.0,46.2,50.0,0,0,0,0,0,0,-8.899999999999977,63063.00000000001
L53308,L,27.75,37.85000000000002,90.0,1413.0,49.0,111.0,0,0,0,0,0,0,-10.100000000000023,69237.0
M18141,M,28.05000000000001,36.85000000000002,90.0,1285.0,60.7,23.0,0,0,0,0,0,0,-8.800000000000011,77999.5
L50721,L,28.650000000000034,37.75,90.0,1341.0,50.5,29.0,0,0,0,0,0,0,-9.099999999999966,67720.5
L57139,L,25.05000000000001,34.75,90.0,1518.0,41.0,197.0,0,0,0,0,0,0,-9.699999999999989,62238.0
M18391,M,28.75,37.75,90.0,1568.0,33.2,21.0,0,0,0,0,0,0,-9.0,52057.600000000006
L54625,L,27.150000000000034,38.55000000000001,90.0,1459.0,41.3,0.0,0,0,0,0,0,0,-11.399999999999977,60256.7
L48892,L,25.05000000000001,34.650000000000034,90.0,1551.0,35.9,80.0,0,0,0,0,0,0,-9.600000000000023,55680.899999999994
M22956,M,27.05000000000001,38.55000000000001,90.0,1372.0,37.4,146.0,0,0,0,0,0,0,-11.5,51312.799999999996
L48545,L,25.55000000000001,37.05000000000001,90.0,1487.0,47.7,70.0,0,0,0,0,0,0,-11.5,70929.90000000001
H35379,H,27.350000000000023,37.85000000000002,90.0,1528.0,37.0,137.0,0,0,0,0,0,0,-10.5,56536.0
L50830,L,28.950000000000045,38.35000000000002,90.0,1601.0,34.6,95.0,0,0,0,0,0,0,-9.399999999999977,55394.600000000006
L57172,L,25.650000000000034,35.25,90.0,1618.0,39.2,8.0,0,0,0,0,0,0,-9.599999999999966,63425.600000000006
L50097,L,27.55000000000001,36.35000000000002,90.0,1460.0,39.0,149.0,0,0,0,0,0,0,-8.800000000000011,56940.0
M17749,M,27.55000000000001,36.55000000000001,90.0,1523.0,31.9,73.0,0,0,0,0,0,0,-9.0,48583.7
L55877,L,24.350000000000023,35.35000000000002,90.0,1701.0,28.1,136.0,0,0,0,0,0,0,-11.0,47798.100000000006
L50562,L,28.150000000000034,37.450000000000045,90.0,1450.0,38.5,47.0,0,0,0,0,0,0,-9.300000000000011,55825.0
L47863,L,24.55000000000001,35.85000000000002,90.0,1470.0,41.1,28.0,0,0,0,0,0,0,-11.300000000000011,60417.0
L56007,L,24.150000000000034,35.650000000000034,90.0,1435.0,48.5,141.0,0,0,0,0,0,0,-11.5,69597.5
L54515,L,26.350000000000023,36.950000000000045,90.0,1495.0,38.1,198.0,0,0,0,0,0,0,-10.600000000000023,56959.5
L55379,L,26.05000000000001,37.650000000000034,90.0,1511.0,37.9,24.0,0,0,0,0,0,0,-11.600000000000023,57266.9
M19177,M,28.350000000000023,36.85000000000002,90.0,1314.0,45.6,49.0,0,0,0,0,0,0,-8.5,59918.4
L55256,L,27.150000000000034,38.75,90.0,1366.0,49.2,113.0,0,0,0,0,0,0,-11.599999999999966,67207.2
L47966,L,23.75,34.85000000000002,90.0,1376.0,46.6,39.0,0,0,0,0,0,0,-11.100000000000023,64121.6
L50178,L,27.450000000000045,36.55000000000001,90.0,1467.0,42.4,17.0,0,0,0,0,0,0,-9.099999999999966,62200.799999999996
L53665,L,27.350000000000023,36.650000000000034,90.0,1385.0,50.1,162.0,0,0,0,0,0,0,-9.300000000000011,69388.5
L53048,L,28.350000000000023,37.950000000000045,90.0,1418.0,38.6,107.0,0,0,0,0,0,0,-9.600000000000023,54734.8
L55763,L,24.25,34.85000000000002,90.0,1429.0,40.1,108.0,0,0,0,0,0,0,-10.600000000000023,57302.9
L52457,L,30.350000000000023,39.75,90.0,1501.0,44.0,127.0,0,0,0,0,0,0,-9.399999999999977,66044.0
M24225,M,24.950000000000045,35.150000000000034,90.0,1542.0,33.5,197.0,0,0,0,0,0,0,-10.199999999999989,51657.0
L50928,L,29.05000000000001,37.950000000000045,90.0,1380.0,41.2,170.0,0,0,0,0,0,0,-8.900000000000034,56856.00000000001
L55651,L,25.450000000000045,36.650000000000034,90.0,1332.0,46.4,64.0,0,0,0,0,0,0,-11.199999999999989,61804.799999999996
H31096,H,24.75,34.25,90.0,1604.0,36.1,225.0,0,0,0,0,0,0,-9.5,57904.4
L49763,L,25.950000000000045,35.75,90.0,1422.0,46.8,195.0,0,0,0,0,0,0,-9.799999999999955,66549.59999999999
L50552,L,28.25,37.650000000000034,90.0,1376.0,44.3,21.0,0,0,0,0,0,0,-9.400000000000034,60956.799999999996
M21254,M,27.05000000000001,36.450000000000045,90.0,1601.0,33.8,144.0,0,0,0,0,0,0,-9.400000000000034,54113.799999999996
L55962,L,24.350000000000023,35.55000000000001,90.0,1410.0,45.3,27.0,0,0,0,0,0,0,-11.199999999999989,63872.99999999999
L50497,L,28.25,37.25,90.0,1549.0,37.5,106.0,0,0,0,0,0,0,-9.0,58087.5
H32359,H,27.55000000000001,36.35000000000002,90.0,1434.0,20.5,9.0,0,0,0,0,0,0,-8.800000000000011,29397.0
L56791,L,25.850000000000023,36.950000000000045,90.0,1347.0,57.3,87.0,0,0,0,0,0,0,-11.100000000000023,77183.09999999999
L56857,L,25.950000000000045,36.950000000000045,90.0,1611.0,32.6,15.0,0,0,0,0,0,0,-11.0,52518.600000000006
L48855,L,24.850000000000023,34.55000000000001,90.0,1542.0,41.4,203.0,0,0,0,0,0,0,-9.699999999999989,63838.799999999996
L54235,L,27.650000000000034,37.450000000000045,90.0,1541.0,30.6,139.0,0,0,0,0,0,0,-9.800000000000011,47154.600000000006
L55871,L,24.05000000000001,35.450000000000045,90.0,1495.0,45.0,176.0,0,0,0,0,0,0,-11.400000000000034,67275.0
L51210,L,28.850000000000023,37.25,90.0,1415.0,47.0,94.0,0,0,0,0,0,0,-8.399999999999977,66505.0
M24217,M,25.05000000000001,35.650000000000034,90.0,1486.0,36.6,39.0,0,0,0,0,0,0,-10.600000000000023,54387.6
L49913,L,26.55000000000001,36.05000000000001,90.0,1495.0,40.4,175.0,0,0,0,0,0,0,-9.5,60398.0
L55817,L,24.25,35.35000000000002,90.0,1459.0,39.7,69.0,0,0,0,0,0,0,-11.100000000000023,57922.3
L49866,L,26.650000000000034,36.35000000000002,90.0,1633.0,27.5,29.0,0,0,0,0,0,0,-9.699999999999989,44907.5
L47187,L,24.950000000000045,35.450000000000045,90.0,1522.0,40.4,16.0,0,0,0,0,0,0,-10.5,61488.799999999996
L53255,L,27.850000000000023,37.75,90.0,1329.0,50.5,199.0,0,0,0,0,0,0,-9.899999999999977,67114.5
L51974,L,30.450000000000045,39.450000000000045,90.0,1412.0,45.4,160.0,0,0,0,0,0,0,-9.0,64104.799999999996
M18353,M,28.75,37.650000000000034,90.0,1370.0,45.0,119.0,0,0,0,0,0,0,-8.900000000000034,61650.0
M20889,M,27.850000000000023,37.85000000000002,90.0,1640.0,37.6,118.0,0,0,0,0,0,0,-10.0,61664.0
L48395,L,23.650000000000034,34.75,90.0,1439.0,41.2,118.0,0,0,0,0,0,0,-11.099999999999966,59286.8
L50599,L,28.25,37.35000000000002,90.0,1758.0,26.4,74.0,0,0,0,0,0,0,-9.100000000000023,46411.2
M21755,M,27.850000000000023,38.450000000000045,90.0,1449.0,47.4,9.0,0,0,0,0,0,0,-10.600000000000023,68682.59999999999
L53818,L,28.350000000000023,37.450000000000045,90.0,1735.0,25.4,129.0,0,0,0,0,0,0,-9.100000000000023,44069.0
M16368,M,24.850000000000023,35.450000000000045,90.0,1448.0,40.3,156.0,0,0,0,0,0,0,-10.600000000000023,58354.399999999994
L54196,L,27.450000000000045,37.35000000000002,90.0,1509.0,28.2,31.0,0,0,0,0,0,0,-9.899999999999977,42553.799999999996
L48656,L,25.25,36.35000000000002,90.0,1470.0,46.8,145.0,0,0,0,0,0,0,-11.100000000000023,68796.0
L53110,L,27.450000000000045,37.650000000000034,90.0,1473.0,51.4,125.0,0,0,0,0,0,0,-10.199999999999989,75712.2
L57173,L,25.650000000000034,35.25,90.0,1511.0,37.2,10.0,0,0,0,0,0,0,-9.599999999999966,56209.200000000004
L50892,L,29.150000000000034,38.25,90.0,1631.0,32.6,39.0,0,0,0,0,0,0,-9.099999999999966,53170.600000000006
L49325,L,26.150000000000034,35.55000000000001,90.0,1550.0,52.3,146.0,0,0,0,0,0,0,-9.399999999999977,81065.0
L49630,L,26.05000000000001,35.450000000000045,90.0,1627.0,33.3,128.0,0,0,0,0,0,0,-9.400000000000034,54179.1
L49403,L,26.55000000000001,35.85000000000002,90.0,1491.0,40.5,153.0,0,0,0,0,0,0,-9.300000000000011,60385.5
M24679,M,25.450000000000045,36.25,90.0,1464.0,36.9,26.0,0,0,0,0,0,0,-10.799999999999955,54021.6
M23697,M,24.25,35.75,90.0,1367.0,47.7,20.0,0,0,0,0,0,0,-11.5,65205.9
M18200,M,27.850000000000023,36.75,90.0,1479.0,38.5,23.0,0,0,0,0,0,0,-8.899999999999977,56941.5
L55226,L,27.25,38.650000000000034,90.0,1659.0,31.4,39.0,0,0,0,0,0,0,-11.400000000000034,52092.6
M19387,M,29.350000000000023,37.150000000000034,90.0,1368.0,51.9,134.0,1,0,1,0,0,0,-7.800000000000011,70999.2
L55524,L,25.650000000000034,36.55000000000001,90.0,1530.0,42.4,173.0,0,0,0,0,0,0,-10.899999999999977,64872.0
L56697,L,25.350000000000023,36.150000000000034,90.0,1605.0,35.9,173.0,0,0,0,0,0,0,-10.800000000000011,57619.5
L50489,L,28.150000000000034,37.25,90.0,1384.0,44.1,88.0,0,0,0,0,0,0,-9.099999999999966,61034.4
L55901,L,24.350000000000023,35.450000000000045,90.0,1441.0,48.5,72.0,0,0,0,0,0,0,-11.100000000000023,69888.5
M24620,M,25.350000000000023,36.450000000000045,90.0,1509.0,20.7,2.0,0,0,0,0,0,0,-11.100000000000023,31236.3
L53271,L,27.75,37.55000000000001,90.0,1474.0,41.2,16.0,0,0,0,0,0,0,-9.800000000000011,60728.8
L48996,L,24.950000000000045,34.450000000000045,90.0,1540.0,46.5,143.0,0,0,0,0,0,0,-9.5,71610.0
L53153,L,27.350000000000023,37.650000000000034,90.0,1362.0,51.8,157.0,0,0,0,0,0,0,-10.300000000000011,70551.59999999999
L53351,L,27.850000000000023,37.650000000000034,90.0,1704.0,30.3,98.0,0,0,0,0,0,0,-9.800000000000011,51631.200000000004
L49013,L,24.650000000000034,34.150000000000034,90.0,1459.0,44.0,181.0,0,0,0,0,0,0,-9.5,64196.0
L56528,L,25.05000000000001,35.55000000000001,90.0,1383.0,49.1,26.0,0,0,0,0,0,0,-10.5,67905.3
L52773,L,29.350000000000023,38.85000000000002,90.0,1428.0,45.2,67.0,0,0,0,0,0,0,-9.5,64545.600000000006
L49908,L,26.55000000000001,36.150000000000034,90.0,1557.0,41.2,129.0,0,0,0,0,0,0,-9.600000000000023,64148.4
L55336,L,26.450000000000045,37.650000000000034,90.0,1564.0,36.8,110.0,0,0,0,0,0,0,-11.199999999999989,57555.2
L55161,L,27.850000000000023,39.05000000000001,90.0,1558.0,33.4,102.0,0,0,0,0,0,0,-11.199999999999989,52037.2
L56398,L,24.55000000000001,35.650000000000034,90.0,1490.0,41.1,171.0,0,0,0,0,0,0,-11.100000000000023,61239.0
L52070,L,30.650000000000034,39.25,90.0,1510.0,38.6,196.0,0,0,0,0,0,0,-8.599999999999966,58286.0
L50314,L,27.05000000000001,36.450000000000045,90.0,1359.0,50.8,66.0,0,0,0,0,0,0,-9.400000000000034,69037.2
H33341,H,29.350000000000023,38.450000000000045,90.0,1446.0,35.0,164.0,0,0,0,0,0,0,-9.100000000000023,50610.0
L47673,L,24.25,36.150000000000034,90.0,1470.0,38.8,155.0,0,0,0,0,0,0,-11.900000000000034,57035.99999999999
M15994,M,23.75,34.650000000000034,90.0,1426.0,40.0,130.0,0,0,0,0,0,0,-10.900000000000034,57040.0
L49926,L,26.55000000000001,36.150000000000034,90.0,1467.0,46.1,173.0,0,0,0,0,0,0,-9.600000000000023,67628.7
L52166,L,30.650000000000034,39.85000000000002,90.0,1433.0,47.7,4.0,0,0,0,0,0,0,-9.199999999999989,68354.1
L50227,L,27.05000000000001,36.25,90.0,1781.0,26.1,51.0,0,0,0,0,0,0,-9.199999999999989,46484.100000000006
L55295,L,27.25,38.650000000000034,90.0,1668.0,27.3,3.0,0,0,0,0,0,0,-11.400000000000034,45536.4
L52812,L,29.25,39.05000000000001,90.0,1376.0,52.8,152.0,0,0,0,0,0,0,-9.800000000000011,72652.8
H36466,H,27.450000000000045,37.25,90.0,1606.0,42.8,124.0,0,0,0,0,0,0,-9.799999999999955,68736.79999999999
L48595,L,25.850000000000023,37.150000000000034,90.0,1539.0,38.5,203.0,0,0,0,0,0,0,-11.300000000000011,59251.5
M18691,M,29.150000000000034,37.650000000000034,90.0,1608.0,37.0,192.0,0,0,0,0,0,0,-8.5,59496.0
L53273,L,27.850000000000023,37.650000000000034,90.0,1523.0,40.4,20.0,0,0,0,0,0,0,-9.800000000000011,61529.2
M17146,M,26.25,35.55000000000001,90.0,1289.0,48.5,104.0,0,0,0,0,0,0,-9.300000000000011,62516.5
H38145,H,23.850000000000023,34.650000000000034,90.0,1414.0,41.4,175.0,0,0,0,0,0,0,-10.800000000000011,58539.6
M24270,M,24.850000000000023,35.55000000000001,90.0,1553.0,42.3,137.0,0,0,0,0,0,0,-10.699999999999989,65691.9
M24596,M,25.950000000000045,37.25,90.0,1541.0,40.4,179.0,0,0,0,0,0,0,-11.299999999999955,62256.399999999994
M20715,M,28.25,37.85000000000002,90.0,1756.0,26.3,68.0,0,0,0,0,0,0,-9.600000000000023,46182.8
M20281,M,29.450000000000045,39.150000000000034,90.0,1485.0,41.1,188.0,0,0,0,0,0,0,-9.699999999999989,61033.5
M23148,M,25.650000000000034,37.55000000000001,90.0,1640.0,33.8,9.0,0,0,0,0,0,0,-11.899999999999977,55431.99999999999
L50607,L,28.450000000000045,37.450000000000045,90.0,1391.0,53.6,173.0,0,0,0,0,0,0,-9.0,74557.6
M24816,M,25.650000000000034,35.35000000000002,90.0,1578.0,39.7,127.0,0,0,0,0,0,0,-9.699999999999989,62646.600000000006
L55257,L,27.150000000000034,38.650000000000034,90.0,1469.0,39.0,121.0,0,0,0,0,0,0,-11.5,57291.0
M23910,M,24.150000000000034,35.25,90.0,1571.0,33.4,76.0,0,0,0,0,0,0,-11.099999999999966,52471.399999999994
L53937,L,28.650000000000034,38.05000000000001,90.0,1811.0,24.6,204.0,0,0,0,0,0,0,-9.399999999999977,44550.600000000006
L55603,L,25.850000000000023,37.25,90.0,1481.0,40.5,155.0,0,0,0,0,0,0,-11.399999999999977,59980.5
M23917,M,24.150000000000034,35.25,90.0,1566.0,34.5,97.0,0,0,0,0,0,0,-11.099999999999966,54027.0
L54048,L,27.950000000000045,38.25,90.0,1365.0,51.5,60.0,0,0,0,0,0,0,-10.299999999999955,70297.5
L55119,L,27.650000000000034,38.75,90.0,1553.0,40.1,223.0,0,0,0,0,0,0,-11.099999999999966,62275.3
L54833,L,27.450000000000045,38.35000000000002,90.0,1550.0,37.5,149.0,0,0,0,0,0,0,-10.899999999999977,58125.0
H30318,H,22.55000000000001,33.05000000000001,90.0,1426.0,55.6,92.0,0,0,0,0,0,0,-10.5,79285.6
L56700,L,25.850000000000023,36.950000000000045,90.0,1375.0,48.9,104.0,0,0,0,0,0,0,-11.100000000000023,67237.5
M21551,M,28.55000000000001,37.85000000000002,90.0,1602.0,47.8,194.0,0,0,0,0,0,0,-9.300000000000011,76575.59999999999
L51780,L,29.850000000000023,38.05000000000001,90.0,1395.0,46.9,125.0,0,0,0,0,0,0,-8.199999999999989,65425.5
H30030,H,24.75,36.650000000000034,90.0,1452.0,40.0,48.0,0,0,0,0,0,0,-11.900000000000034,58080.0
L47692,L,24.350000000000023,36.05000000000001,90.0,1492.0,44.8,24.0,0,0,0,0,0,0,-11.699999999999989,66841.59999999999
L56058,L,24.950000000000045,35.85000000000002,90.0,1458.0,49.8,83.0,0,0,0,0,0,0,-10.899999999999977,72608.4
H36439,H,27.450000000000045,37.450000000000045,90.0,1448.0,37.4,100.0,0,0,0,0,0,0,-10.0,54155.2
L52992,L,28.25,37.950000000000045,90.0,1772.0,24.9,193.0,0,0,0,0,0,0,-9.700000000000045,44122.799999999996
M16245,M,25.75,37.05000000000001,90.0,1603.0,31.2,50.0,0,0,0,0,0,0,-11.300000000000011,50013.6
L56133,L,24.150000000000034,34.85000000000002,90.0,1419.0,45.7,171.0,0,0,0,0,0,0,-10.699999999999989,64848.3
L56291,L,24.450000000000045,35.450000000000045,90.0,1646.0,31.0,37.0,0,0,0,0,0,0,-11.0,51026.0
L50397,L,27.450000000000045,36.450000000000045,90.0,1599.0,32.2,62.0,0,0,0,0,0,0,-9.0,51487.8
L55237,L,27.05000000000001,38.35000000000002,90.0,1379.0,50.3,135.0,0,0,0,0,0,0,-11.300000000000011,69363.7
L49727,L,26.05000000000001,35.950000000000045,90.0,1759.0,28.4,57.0,0,0,0,0,0,0,-9.900000000000034,49955.6
L51640,L,29.450000000000045,37.35000000000002,90.0,1495.0,36.8,193.0,0,0,0,0,0,0,-7.899999999999977,55015.99999999999
L54671,L,27.25,38.650000000000034,90.0,1320.0,44.4,168.0,0,0,0,0,0,0,-11.400000000000034,58608.0
L56045,L,24.75,35.85000000000002,90.0,1711.0,27.7,47.0,0,0,0,0,0,0,-11.100000000000023,47394.7
L50917,L,29.150000000000034,38.05000000000001,90.0,1458.0,41.3,110.0,0,0,0,0,0,0,-8.899999999999977,60215.399999999994
L50363,L,26.950000000000045,36.150000000000034,90.0,1465.0,48.1,199.0,0,0,0,0,0,0,-9.199999999999989,70466.5
L54135,L,27.55000000000001,38.05000000000001,90.0,1496.0,44.8,80.0,0,0,0,0,0,0,-10.5,67020.8
L51479,L,28.650000000000034,37.05000000000001,90.0,1402.0,47.0,3.0,0,0,0,0,0,0,-8.399999999999977,65894.0
L48329,L,23.950000000000045,34.950000000000045,90.0,1411.0,46.9,164.0,0,0,0,0,0,0,-11.0,66175.9
H38791,H,25.05000000000001,35.650000000000034,90.0,1627.0,36.3,28.0,0,0,0,0,0,0,-10.600000000000023,59060.1
L50550,L,28.350000000000023,37.55000000000001,90.0,1437.0,44.3,162.0,0,0,0,0,0,0,-9.199999999999989,63659.1
L47843,L,24.350000000000023,35.75,90.0,1469.0,36.7,79.0,0,0,0,0,0,0,-11.399999999999977,53912.3
M22063,M,26.650000000000034,36.450000000000045,90.0,1488.0,48.0,7.0,0,0,0,0,0,0,-9.800000000000011,71424.0
L47686,L,24.450000000000045,36.150000000000034,90.0,1543.0,34.3,148.0,0,0,0,0,0,0,-11.699999999999989,52924.899999999994
L47364,L,25.05000000000001,35.450000000000045,90.0,1636.0,35.3,59.0,0,0,0,0,0,0,-10.400000000000034,57750.799999999996
L51836,L,29.950000000000045,38.35000000000002,90.0,1626.0,32.3,23.0,0,0,0,0,0,0,-8.399999999999977,52519.799999999996
L48795,L,24.650000000000034,34.75,90.0,1692.0,28.5,46.0,0,0,0,0,0,0,-10.099999999999966,48222.0
H38486,H,24.05000000000001,34.950000000000045,90.0,1429.0,52.6,140.0,0,0,0,0,0,0,-10.900000000000034,75165.40000000001
L50217,L,27.350000000000023,36.55000000000001,90.0,1399.0,49.7,28.0,0,0,0,0,0,0,-9.199999999999989,69530.3
L53273,L,27.850000000000023,37.650000000000034,90.0,1446.0,43.9,20.0,0,0,0,0,0,0,-9.800000000000011,63479.4
L50457,L,28.150000000000034,37.150000000000034,90.0,1647.0,32.8,7.0,0,0,0,0,0,0,-9.0,54021.6
M20321,M,29.75,39.150000000000034,90.0,1725.0,29.0,145.0,0,0,0,0,0,0,-9.400000000000034,50025.0
L51022,L,29.25,38.05000000000001,90.0,1642.0,30.1,165.0,0,0,0,0,0,0,-8.800000000000011,49424.200000000004
M22730,M,27.350000000000023,38.950000000000045,90.0,1711.0,29.1,119.0,0,0,0,0,0,0,-11.600000000000023,49790.100000000006
M20083,M,30.75,39.85000000000002,90.0,1369.0,47.2,85.0,0,0,0,0,0,0,-9.100000000000023,64616.8
L50550,L,28.25,37.450000000000045,90.0,1784.0,23.0,175.0,0,0,0,0,0,0,-9.200000000000045,41032.0
L47227,L,25.75,35.950000000000045,90.0,1462.0,46.3,133.0,0,0,0,0,0,0,-10.200000000000045,67690.59999999999
L54162,L,27.55000000000001,37.950000000000045,90.0,1440.0,42.5,148.0,0,0,0,0,0,0,-10.400000000000034,61200.0
H39192,H,25.55000000000001,36.55000000000001,90.0,1311.0,45.5,52.0,0,0,0,0,0,0,-11.0,59650.5
L56300,L,24.25,35.25,90.0,1692.0,28.2,62.0,0,0,0,0,0,0,-11.0,47714.4
L48646,L,25.55000000000001,36.650000000000034,90.0,1426.0,50.5,111.0,0,0,0,0,0,0,-11.100000000000023,72013.0
M20771,M,27.55000000000001,37.25,90.0,1609.0,32.4,137.0,0,0,0,0,0,0,-9.699999999999989,52131.6
L48270,L,23.75,34.55000000000001,90.0,1464.0,47.5,7.0,0,0,0,0,0,0,-10.800000000000011,69540.0
L48528,L,25.55000000000001,36.950000000000045,90.0,1479.0,45.5,16.0,0,0,0,0,0,0,-11.400000000000034,67294.5
L54970,L,26.950000000000045,38.25,90.0,1433.0,43.9,71.0,0,0,0,0,0,0,-11.299999999999955,62908.7
L55509,L,25.650000000000034,36.55000000000001,90.0,1424.0,53.3,125.0,0,0,0,0,0,0,-10.899999999999977,75899.2
L56718,L,26.150000000000034,37.450000000000045,90.0,1471.0,48.5,129.0,0,0,0,0,0,0,-11.300000000000011,71343.5
L51391,L,29.05000000000001,37.450000000000045,90.0,1563.0,34.6,109.0,0,0,0,0,0,0,-8.400000000000034,54079.8
M19113,M,29.25,37.950000000000045,90.0,1329.0,48.6,111.0,1,0,1,0,0,0,-8.700000000000045,64589.4
L55663,L,24.950000000000045,36.25,90.0,1435.0,42.9,108.0,0,0,0,0,0,0,-11.299999999999955,61561.5
L49312,L,26.25,35.85000000000002,90.0,1477.0,39.4,139.0,0,0,0,0,0,0,-9.600000000000023,58193.799999999996
L49872,L,26.850000000000023,36.450000000000045,90.0,1641.0,39.1,41.0,0,0,0,0,0,0,-9.600000000000023,64163.100000000006
M21304,M,27.650000000000034,37.150000000000034,90.0,1462.0,35.0,54.0,0,0,0,0,0,0,-9.5,51170.0
L47395,L,24.850000000000023,35.450000000000045,90.0,1526.0,40.3,59.0,0,0,0,0,0,0,-10.600000000000023,61497.799999999996
